,p__0,p__1,p__2,p__3,p__4,p__5,p__6,p__7,p__8
0,0.00022610357285935328,0.0699245004018913,3.44717369676973e-05,0.054619513038052216,0.08727848613815463,0.008929671624147859,0.005143208839993239,0.03155767964733309,0.15247997249916911
1,0.00022626237252590612,0.06990057554661931,3.452924974626114e-05,0.05460358806421868,0.08730919732306572,0.008926219458683776,0.00514680271001907,0.031558494474853684,0.15247597732917165
2,0.00022574829271411806,0.06993702982035639,3.44816797085586e-05,0.054613926393416896,0.0873321325688042,0.008939921757769838,0.005153427374023449,0.03156226619756273,0.15238035033579655
3,0.0002258000608339881,0.06995651519452534,3.447186882679854e-05,0.05461708411380157,0.08731406345265902,0.008933207510540716,0.005147747163847792,0.03155281601947466,0.15245127973478406
4,0.0002265084942130647,0.06986429128653565,3.447538094893221e-05,0.05461536462481942,0.08730103905394009,0.008925406066445169,0.005148286276590711,0.031565959108155864,0.1524201465284747
5,0.0002265084942130647,0.06986429128653565,3.447538094893221e-05,0.05461536462481942,0.08730103905394009,0.008925406066445169,0.005148286276590711,0.031565959108155864,0.1524201465284747
6,0.0002271341472405875,0.06980076981277065,3.454256454182724e-05,0.05460004181099167,0.0873456531237833,0.008935866140204158,0.005150672209981135,0.03155782041974596,0.1524159613210636
7,0.0002271341472405875,0.06980076981277065,3.454256454182724e-05,0.05460004181099167,0.0873456531237833,0.008935866140204158,0.005150672209981135,0.03155782041974596,0.1524159613210636
8,0.00022651638448744347,0.06985763356353354,3.4545154064044544e-05,0.05460112366184377,0.08729097265146668,0.008937416628624654,0.005147660439360197,0.03156326754837737,0.15245430389771752
9,0.00022519853628583775,0.07001559161426446,3.444432787725717e-05,0.054624200789090166,0.08736745392563865,0.008941501645585341,0.005152351030156265,0.03155234002788207,0.1524238106613413
