"time","current","voltage"
6074.1,0.22662,23.085
6074.2,0.22451,22.19
6074.3,0.22271,21.312
6074.4,0.22854,20.455
6074.5,0.22537,19.622
6074.6,0.21609,18.817
6074.7,0.21307,18.041
6074.8,0.2166,17.299
6074.9,0.21693,16.593
6075,0.22001,15.925
6075.1,0.23468,15.297
6075.2,0.23256,14.712
6075.3,0.2338,14.172
6075.4,0.24053,13.677
6075.5,0.23201,13.229
6075.6,0.24316,12.829
6075.7,0.24455,12.478
6075.8,0.25051,12.175
6075.9,0.24701,11.921
6076,0.24579,11.716
6076.1,0.25755,11.558
6076.2,0.26137,11.447
6076.3,0.26839,11.381
6076.4,0.2661,11.358
6076.5,0.26518,11.377
6076.6,0.26152,11.435
6076.7,0.27403,11.529
6076.8,0.27372,11.656
6076.9,0.28287,11.813
6077,0.27737,11.997
6077.1,0.29018,12.203
6077.2,0.29017,12.427
6077.3,0.29047,12.664
6077.4,0.28954,12.911
6077.5,0.2932,13.162
6077.6,0.29624,13.412
6077.7,0.29333,13.657
6077.8,0.30004,13.89
6077.9,0.30186,14.106
6078,0.29209,14.301
6078.1,0.29483,14.467
6078.2,0.3023,14.601
6078.3,0.30275,14.695
6078.4,0.30779,14.745
6078.5,0.31328,14.745
6078.6,0.31115,14.69
6078.7,0.30337,14.575
6078.8,0.30628,14.394
6078.9,0.29606,14.142
6079,0.30416,13.815
6079.1,0.2999,13.409
6079.2,0.31319,12.918
6079.3,0.30284,12.34
6079.4,0.29584,11.671
6079.5,0.28641,10.906
6079.6,0.26996,10.044
6079.7,0.26878,9.082
6079.8,0.27507,8.0176
6079.9,0.27603,6.8492
6080,0.27638,5.5756
6080.1,0.26849,4.1959
6080.2,0.25893,2.7099
6080.3,0.24526,1.1176
6080.4,0.25325,-0.58036
6080.5,0.25347,-2.3829
6080.6,0.24514,-4.2884
6080.7,0.24689,-6.2948
6080.8,0.23171,-8.3995
6080.9,0.23118,-10.6
6081,0.23599,-12.891
6081.1,0.22341,-15.271
6081.2,0.2177,-17.733
6081.3,0.2097,-20.274
6081.4,0.19225,-22.888
6081.5,0.18899,-25.569
6081.6,0.18466,-28.311
6081.7,0.17835,-31.107
6081.8,0.17372,-33.951
6081.9,0.17993,-36.835
6082,0.16356,-39.751
6082.1,0.15664,-42.692
6082.2,0.15415,-45.649
6082.3,0.15014,-48.614
6082.4,0.13758,-51.579
6082.5,0.12639,-54.535
6082.6,0.11505,-57.473
6082.7,0.11836,-60.384
6082.8,0.11038,-63.259
6082.9,0.094611,-66.089
6083,0.09532,-68.866
6083.1,0.086262,-71.58
6083.2,0.073234,-74.223
6083.3,0.064628,-76.786
6083.4,0.051288,-79.26
6083.5,0.045575,-81.637
6083.6,0.043367,-83.909
6083.7,0.023608,-86.069
6083.8,0.010863,-88.109
6083.9,-0.011499,-90.021
6084,-0.026999,-91.8
6084.1,-0.034875,-93.438
6084.2,-0.055574,-94.93
6084.3,-0.08055,-96.271
6084.4,-0.094241,-97.455
6084.5,-0.11252,-98.478
6084.6,-0.1343,-99.337
6084.7,-0.14984,-100.03
6084.8,-0.16371,-100.55
6084.9,-0.1727,-100.89
6085,-0.20001,-101.06
6085.1,-0.22152,-101.06
6085.2,-0.22229,-100.88
6085.3,-0.22688,-100.52
6085.4,-0.21439,-99.986
6085.5,-0.20907,-99.28
6085.6,-0.18378,-98.401
6085.7,-0.16672,-97.353
6085.8,-0.13076,-96.14
6085.9,-0.10029,-94.764
6086,-0.057466,-93.23
6086.1,-0.00824,-91.543
6086.2,0.042506,-89.709
6086.3,0.11247,-87.733
6086.4,0.19571,-85.622
6086.5,0.27345,-83.383
6086.6,0.36812,-81.023
6086.7,0.4602,-78.551
6086.8,0.57653,-75.973
6086.9,0.67134,-73.3
6087,0.79042,-70.539
6087.1,0.91696,-67.699
6087.2,1.0428,-64.791
6087.3,1.1794,-61.823
6087.4,1.3022,-58.806
6087.5,1.4553,-55.748
6087.6,1.5915,-52.661
6087.7,1.7269,-49.554
6087.8,1.8807,-46.437
6087.9,2.0393,-43.319
6088,2.1896,-40.212
6088.1,2.3328,-37.124
6088.2,2.488,-34.065
6088.3,2.6375,-31.045
6088.4,2.7776,-28.073
6088.5,2.9197,-25.157
6088.6,3.0476,-22.307
6088.7,3.1816,-19.531
6088.8,3.3073,-16.836
6088.9,3.4131,-14.231
6089,3.5094,-11.722
6089.1,3.6076,-9.316
6089.2,3.6948,-7.0192
6089.3,3.7834,-4.8373
6089.4,3.8436,-2.7755
6089.5,3.9132,-0.83833
6089.6,3.9704,0.97002
6089.7,4.0205,2.6461
6089.8,4.06,4.1869
6089.9,4.0844,5.5902
6090,4.1214,6.8541
6090.1,4.1273,7.9776
6090.2,4.1119,8.9601
6090.3,4.0838,9.8016
6090.4,4.0462,10.503
6090.5,4.0103,11.065
6090.6,3.9752,11.49
6090.7,3.945,11.78
6090.8,3.9151,11.938
6090.9,3.8604,11.967
6091,3.8125,11.872
6091.1,3.764,11.657
6091.2,3.7166,11.327
6091.3,3.6517,10.887
6091.4,3.5773,10.343
6091.5,3.5018,9.7014
6091.6,3.4347,8.9687
6091.7,3.3532,8.1519
6091.8,3.2878,7.2581
6091.9,3.2321,6.2948
6092,3.1775,5.2697
6092.1,3.1089,4.1907
6092.2,3.0313,3.0658
6092.3,2.9695,1.9033
6092.4,2.9038,0.71142
6092.5,2.8494,-0.5015
6092.6,2.7985,-1.7271
6092.7,2.7385,-2.9571
6092.8,2.6736,-4.1833
6092.9,2.6121,-5.3974
6093,2.5667,-6.5915
6093.1,2.5106,-7.7576
6093.2,2.4624,-8.8881
6093.3,2.4017,-9.9755
6093.4,2.354,-11.013
6093.5,2.3015,-11.993
6093.6,2.2709,-12.909
6093.7,2.2476,-13.756
6093.8,2.2205,-14.526
6093.9,2.1816,-15.215
6094,2.1405,-15.818
6094.1,2.1113,-16.33
6094.2,2.0759,-16.747
6094.3,2.0637,-17.064
6094.4,2.0452,-17.28
6094.5,2.0477,-17.39
6094.6,2.0504,-17.394
6094.7,2.0472,-17.288
6094.8,2.0376,-17.071
6094.9,2.0412,-16.743
6095,2.0621,-16.304
6095.1,2.0688,-15.753
6095.2,2.0796,-15.092
6095.3,2.09,-14.321
6095.4,2.0938,-13.442
6095.5,2.1021,-12.456
6095.6,2.1328,-11.368
6095.7,2.1626,-10.178
6095.8,2.2097,-8.8915
6095.9,2.2458,-7.5111
6096,2.2667,-6.0411
6096.1,2.2972,-4.4859
6096.2,2.3243,-2.8501
6096.3,2.3451,-1.1388
6096.4,2.3766,0.6428
6096.5,2.4022,2.4892
6096.6,2.4433,4.3947
6096.7,2.4645,6.3535
6096.8,2.4955,8.3594
6096.9,2.5359,10.406
6097,2.555,12.488
6097.1,2.5814,14.599
6097.2,2.6,16.732
6097.3,2.6283,18.88
6097.4,2.6513,21.039
6097.5,2.6741,23.2
6097.6,2.665,25.359
6097.7,2.6679,27.51
6097.8,2.6519,29.645
6097.9,2.6442,31.76
6098,2.6405,33.849
6098.1,2.6345,35.907
6098.2,2.5939,37.929
6098.3,2.5696,39.909
6098.4,2.5352,41.843
6098.5,2.4711,43.727
6098.6,2.4281,45.557
6098.7,2.3769,47.329
6098.8,2.3236,49.04
6098.9,2.2668,50.687
6099,2.215,52.266
6099.1,2.1678,53.776
6099.2,2.1073,55.215
6099.3,2.0502,56.581
6099.4,1.9841,57.872
6099.5,1.9082,59.088
6099.6,1.8453,60.228
6099.7,1.7774,61.292
6099.8,1.7372,62.279
6099.9,1.6787,63.191
6100,1.6044,64.028
6100.1,1.5482,64.79
6100.2,1.4795,65.48
6100.3,1.4299,66.098
6100.4,1.3748,66.646
6100.5,1.342,67.127
6100.6,1.2942,67.542
6100.7,1.2292,67.895
6100.8,1.1723,68.187
6100.9,1.107,68.421
6101,1.0464,68.6
6101.1,1.0006,68.728
6101.2,0.95985,68.806
6101.3,0.93147,68.839
6101.4,0.90263,68.829
6101.5,0.87669,68.78
6101.6,0.839,68.695
6101.7,0.81169,68.576
6101.8,0.7763,68.428
6101.9,0.75693,68.252
6102,0.74595,68.053
6102.1,0.68874,67.832
6102.2,0.64846,67.592
6102.3,0.62116,67.336
6102.4,0.59278,67.066
6102.5,0.56563,66.785
6102.6,0.54581,66.494
6102.7,0.53056,66.195
6102.8,0.5263,65.89
6102.9,0.51807,65.579
6103,0.50008,65.264
6103.1,0.46698,64.947
6103.2,0.45432,64.626
6103.3,0.44411,64.303
6103.4,0.43954,63.978
6103.5,0.40706,63.65
6103.6,0.39227,63.32
6103.7,0.38617,62.986
6103.8,0.38466,62.647
6103.9,0.36789,62.302
6104,0.3589,61.95
6104.1,0.34914,61.59
6104.2,0.33634,61.219
6104.3,0.31331,60.835
6104.4,0.30875,60.437
6104.5,0.3019,60.021
6104.6,0.28788,59.586
6104.7,0.28347,59.128
6104.8,0.27723,58.646
6104.9,0.26901,58.136
6105,0.2559,57.595
6105.1,0.24967,57.02
6105.2,0.23748,56.409
6105.3,0.22789,55.759
6105.4,0.2209,55.066
6105.5,0.21772,54.328
6105.6,0.21424,53.542
6105.7,0.21518,52.706
6105.8,0.20423,51.816
6105.9,0.19633,50.87
6106,0.1834,49.867
6106.1,0.17092,48.803
6106.2,0.17691,47.677
6106.3,0.17909,46.488
6106.4,0.17395,45.233
6106.5,0.15874,43.912
6106.6,0.14276,42.524
6106.7,0.14373,41.068
6106.8,0.13738,39.544
6106.9,0.14537,37.951
6107,0.15016,36.291
6107.1,0.14488,34.563
6107.2,0.13991,32.77
6107.3,0.14059,30.911
6107.4,0.13638,28.989
6107.5,0.13798,27.005
6107.6,0.14644,24.963
6107.7,0.13553,22.864
6107.8,0.13378,20.712
6107.9,0.12043,18.511
6108,0.12676,16.263
6108.1,0.12608,13.973
6108.2,0.12556,11.645
6108.3,0.11771,9.2839
6108.4,0.11917,6.8944
6108.5,0.11757,4.4816
6108.6,0.12529,2.0509
6108.7,0.12675,-0.39208
6108.8,0.13569,-2.8417
6108.9,0.12952,-5.2919
6109,0.12381,-7.7367
6109.1,0.13427,-10.17
6109.2,0.13604,-12.585
6109.3,0.13688,-14.976
6109.4,0.13697,-17.336
6109.5,0.13324,-19.659
6109.6,0.13576,-21.938
6109.7,0.13599,-24.168
6109.8,0.13271,-26.342
6109.9,0.14469,-28.453
6110,0.14339,-30.496
6110.1,0.15383,-32.465
6110.2,0.15695,-34.354
6110.3,0.15229,-36.157
6110.4,0.14838,-37.871
6110.5,0.15454,-39.489
6110.6,0.16253,-41.007
6110.7,0.15877,-42.421
6110.8,0.17392,-43.727
6110.9,0.17366,-44.922
6111,0.17858,-46.002
6111.1,0.17434,-46.964
6111.2,0.18398,-47.807
6111.3,0.18859,-48.529
6111.4,0.20112,-49.127
6111.5,0.21029,-49.602
6111.6,0.22175,-49.953
6111.7,0.23091,-50.18
6111.8,0.23946,-50.283
6111.9,0.24587,-50.264
6112,0.25868,-50.125
6112.1,0.26722,-49.866
6112.2,0.27606,-49.492
6112.3,0.28672,-49.004
6112.4,0.31126,-48.407
6112.5,0.32665,-47.705
6112.6,0.3457,-46.901
6112.7,0.36458,-46.002
6112.8,0.37493,-45.012
6112.9,0.39472,-43.937
6113,0.41284,-42.783
6113.1,0.42638,-41.557
6113.2,0.44907,-40.265
6113.3,0.46702,-38.915
6113.4,0.48055,-37.514
6113.5,0.5008,-36.07
6113.6,0.53248,-34.59
6113.7,0.55013,-33.083
6113.8,0.57189,-31.556
6113.9,0.58252,-30.019
6114,0.60856,-28.48
6114.1,0.62544,-26.946
6114.2,0.64873,-25.427
6114.3,0.66516,-23.931
6114.4,0.69181,-22.466
6114.5,0.7148,-21.041
6114.6,0.73474,-19.663
6114.7,0.76307,-18.341
6114.8,0.77584,-17.083
6114.9,0.78847,-15.895
6115,0.80765,-14.786
6115.1,0.82089,-13.761
6115.2,0.82238,-12.828
6115.3,0.81778,-11.993
6115.4,0.80982,-11.261
6115.5,0.82047,-10.639
6115.6,0.82259,-10.13
6115.7,0.83265,-9.7391
6115.8,0.84805,-9.4705
6115.9,0.85339,-9.3274
6116,0.84591,-9.3127
6116.1,0.83111,-9.4285
6116.2,0.81113,-9.6767
6116.3,0.80672,-10.058
6116.4,0.79575,-10.574
6116.5,0.7854,-11.224
6116.6,0.7836,-12.007
6116.7,0.77096,-12.922
6116.8,0.75025,-13.967
6116.9,0.73122,-15.14
6117,0.71799,-16.438
6117.1,0.69897,-17.858
6117.2,0.67507,-19.394
6117.3,0.6559,-21.043
6117.4,0.64482,-22.799
6117.5,0.62231,-24.657
6117.6,0.60803,-26.609
6117.7,0.57881,-28.651
6117.8,0.5621,-30.774
6117.9,0.53288,-32.971
6118,0.50855,-35.234
6118.1,0.47704,-37.555
6118.2,0.45928,-39.926
6118.3,0.43953,-42.336
6118.4,0.41917,-44.779
6118.5,0.40232,-47.243
6118.6,0.38349,-49.72
6118.7,0.34451,-52.2
6118.8,0.32766,-54.674
6118.9,0.31264,-57.131
6119,0.29045,-59.562
6119.1,0.26506,-61.957
6119.2,0.24515,-64.307
6119.3,0.23165,-66.602
6119.4,0.21632,-68.832
6119.5,0.20648,-70.989
6119.6,0.17634,-73.063
6119.7,0.16375,-75.046
6119.8,0.14383,-76.93
6119.9,0.1297,-78.705
6120,0.11191,-80.365
6120.1,0.09899,-81.902
6120.2,0.092174,-83.31
6120.3,0.072383,-84.581
6120.4,0.068609,-85.71
6120.5,0.058878,-86.691
6120.6,0.054177,-87.519
6120.7,0.047182,-88.19
6120.8,0.04186,-88.701
6120.9,0.040652,-89.047
6121,0.034402,-89.226
6121.1,0.037912,-89.236
6121.2,0.03638,-89.076
6121.3,0.053916,-88.744
6121.4,0.07465,-88.241
6121.5,0.085917,-87.566
6121.6,0.11152,-86.721
6121.7,0.13743,-85.707
6121.8,0.17385,-84.527
6121.9,0.2179,-83.182
6122,0.25706,-81.677
6122.1,0.31255,-80.015
6122.2,0.36909,-78.201
6122.3,0.44028,-76.239
6122.4,0.50612,-74.135
6122.5,0.58676,-71.895
6122.6,0.66282,-69.525
6122.7,0.74925,-67.032
6122.8,0.84116,-64.423
6122.9,0.93094,-61.705
6123,1.0441,-58.886
6123.1,1.1483,-55.975
6123.2,1.2639,-52.979
6123.3,1.3776,-49.908
6123.4,1.493,-46.769
6123.5,1.6024,-43.573
6123.6,1.7331,-40.327
6123.7,1.8621,-37.041
6123.8,1.9988,-33.725
6123.9,2.125,-30.386
6124,2.2568,-27.035
6124.1,2.3897,-23.681
6124.2,2.5152,-20.331
6124.3,2.6493,-16.996
6124.4,2.7604,-13.683
6124.5,2.881,-10.401
6124.6,2.9909,-7.1588
6124.7,3.1049,-3.9633
6124.8,3.1907,-0.82234
6124.9,3.2762,2.2568
6125,3.3449,5.2671
6125.1,3.4094,8.2023
6125.2,3.4837,11.056
6125.3,3.5759,13.823
6125.4,3.6236,16.497
6125.5,3.6405,19.074
6125.6,3.671,21.55
6125.7,3.6966,23.921
6125.8,3.6912,26.182
6125.9,3.6798,28.333
6126,3.6625,30.369
6126.1,3.6188,32.289
6126.2,3.6031,34.092
6126.3,3.5785,35.776
6126.4,3.5341,37.342
6126.5,3.4777,38.79
6126.6,3.418,40.119
6126.7,3.3516,41.332
6126.8,3.2876,42.428
6126.9,3.2044,43.411
6127,3.1328,44.283
6127.1,3.0606,45.046
6127.2,2.9835,45.703
6127.3,2.9252,46.258
6127.4,2.8684,46.715
6127.5,2.8071,47.077
6127.6,2.7329,47.349
6127.7,2.6517,47.536
6127.8,2.5761,47.642
6127.9,2.5078,47.672
6128,2.4241,47.632
6128.1,2.3414,47.527
6128.2,2.2836,47.363
6128.3,2.2202,47.144
6128.4,2.1777,46.877
6128.5,2.1089,46.568
6128.6,2.0253,46.221
6128.7,1.9787,45.842
6128.8,1.9252,45.437
6128.9,1.8874,45.012
6129,1.8396,44.571
6129.1,1.78,44.12
6129.2,1.7524,43.664
6129.3,1.6927,43.208
6129.4,1.6486,42.756
6129.5,1.6078,42.312
6129.6,1.5712,41.881
6129.7,1.5555,41.467
6129.8,1.5124,41.073
6129.9,1.4655,40.703
6130,1.4227,40.359
6130.1,1.38,40.045
6130.2,1.3456,39.762
6130.3,1.3218,39.512
6130.4,1.2928,39.298
6130.5,1.2772,39.121
6130.6,1.2656,38.982
6130.7,1.246,38.88
6130.8,1.2128,38.818
6130.9,1.1858,38.794
6131,1.1655,38.809
6131.1,1.1484,38.861
6131.2,1.1243,38.951
6131.3,1.0961,39.076
6131.4,1.0705,39.236
6131.5,1.0616,39.429
6131.6,1.0491,39.652
6131.7,1.0346,39.903
6131.8,1.0115,40.181
6131.9,0.99443,40.482
6132,0.96589,40.803
6132.1,0.94375,41.143
6132.2,0.92176,41.497
6132.3,0.90451,41.863
6132.4,0.88481,42.237
6132.5,0.87076,42.617
6132.6,0.86342,42.998
6132.7,0.8454,43.378
6132.8,0.82906,43.753
6132.9,0.8025,44.121
6133,0.79669,44.477
6133.1,0.78752,44.818
6133.2,0.77881,45.143
6133.3,0.76598,45.447
6133.4,0.75056,45.728
6133.5,0.73087,45.983
6133.6,0.69759,46.21
6133.7,0.68843,46.407
6133.8,0.67271,46.572
6133.9,0.65974,46.702
6134,0.65027,46.797
6134.1,0.63928,46.855
6134.2,0.62387,46.874
6134.3,0.608,46.855
6134.4,0.58542,46.796
6134.5,0.56422,46.697
6134.6,0.56056,46.558
6134.7,0.54531,46.38
6134.8,0.53891,46.163
6134.9,0.52259,45.907
6135,0.50902,45.614
6135.1,0.49347,45.285
6135.2,0.47532,44.921
6135.3,0.45794,44.525
6135.4,0.44788,44.098
6135.5,0.45614,43.643
6135.6,0.44715,43.161
6135.7,0.44046,42.656
6135.8,0.43376,42.131
6135.9,0.42768,41.588
6136,0.42297,41.03
6136.1,0.41277,40.46
6136.2,0.42209,39.882
6136.3,0.40426,39.3
6136.4,0.39391,38.715
6136.5,0.38874,38.133
6136.6,0.37686,37.555
6136.7,0.37596,36.986
6136.8,0.36103,36.429
6136.9,0.35144,35.887
6137,0.3539,35.363
6137.1,0.33866,34.861
6137.2,0.33181,34.382
6137.3,0.32435,33.931
6137.4,0.32222,33.509
6137.5,0.32376,33.119
6137.6,0.3311,32.763
6137.7,0.32333,32.443
6137.8,0.32563,32.16
6137.9,0.32762,31.917
6138,0.33465,31.713
6138.1,0.33145,31.551
6138.2,0.32977,31.43
6138.3,0.33954,31.35
6138.4,0.33115,31.312
6138.5,0.33161,31.315
6138.6,0.33359,31.358
6138.7,0.33557,31.441
6138.8,0.33282,31.561
6138.9,0.3229,31.716
6139,0.3084,31.906
6139.1,0.30427,32.126
6139.2,0.31113,32.375
6139.3,0.30776,32.65
6139.4,0.3195,32.946
6139.5,0.31521,33.26
6139.6,0.30574,33.589
6139.7,0.30237,33.928
6139.8,0.30084,34.272
6139.9,0.30769,34.617
6140,0.30951,34.959
6140.1,0.31072,35.291
6140.2,0.30414,35.609
6140.3,0.29238,35.907
6140.4,0.29436,36.181
6140.5,0.28779,36.424
6140.6,0.27206,36.63
6140.7,0.27053,36.796
6140.8,0.27495,36.913
6140.9,0.2806,36.979
6141,0.27983,36.985
6141.1,0.2716,36.928
6141.2,0.26214,36.803
6141.3,0.25467,36.603
6141.4,0.2556,36.324
6141.5,0.24844,35.962
6141.6,0.23686,35.511
6141.7,0.23138,34.968
6141.8,0.23705,34.329
6141.9,0.22502,33.59
6142,0.2307,32.749
6142.1,0.22799,31.801
6142.2,0.22009,30.745
6142.3,0.21571,29.578
6142.4,0.21529,28.299
6142.5,0.20481,26.907
6142.6,0.19678,25.401
6142.7,0.18723,23.78
6142.8,0.18424,22.045
6142.9,0.19254,20.197
6143,0.19734,18.236
6143.1,0.1936,16.164
6143.2,0.1891,13.984
6143.3,0.18491,11.697
6143.4,0.18347,9.3079
6143.5,0.17334,6.8192
6143.6,0.16427,4.2354
6143.7,0.15216,1.5609
6143.8,0.1457,-1.1992
6143.9,0.12871,-4.0394
6144,0.13721,-6.9539
6144.1,0.14311,-9.9364
6144.2,0.15711,-12.98
6144.3,0.14928,-16.078
6144.4,0.13703,-19.223
6144.5,0.12509,-22.407
6144.6,0.12582,-25.622
6144.7,0.12944,-28.86
6144.8,0.11293,-32.113
6144.9,0.11594,-35.371
6145,0.11286,-38.627
6145.1,0.097255,-41.87
6145.2,0.10408,-45.093
6145.3,0.095653,-48.286
6145.4,0.0889,-51.439
6145.5,0.091147,-54.545
6145.6,0.08622,-57.593
6145.7,0.086479,-60.575
6145.8,0.078038,-63.482
6145.9,0.073714,-66.306
6146,0.071675,-69.038
6146.1,0.0736,-71.67
6146.2,0.06896,-74.193
6146.3,0.065995,-76.602
6146.4,0.055853,-78.887
6146.5,0.047843,-81.043
6146.6,0.037844,-83.062
6146.7,0.028756,-84.94
6146.8,0.025003,-86.669
6146.9,0.020176,-88.246
6147,0.01275,-89.665
6147.1,-0.0003275,-90.923
6147.2,-0.010359,-92.015
6147.3,-0.013988,-92.94
6147.4,-0.03395,-93.694
6147.5,-0.04339,-94.277
6147.6,-0.051768,-94.685
6147.7,-0.050997,-94.92
6147.8,-0.06076,-94.981
6147.9,-0.056949,-94.869
6148,-0.056654,-94.585
6148.1,-0.0466,-94.131
6148.2,-0.04418,-93.509
6148.3,-0.02422,-92.723
6148.4,-0.01052,-91.775
6148.5,0.024078,-90.671
6148.6,0.042191,-89.415
6148.7,0.081966,-88.012
6148.8,0.12982,-86.469
6148.9,0.18256,-84.791
6149,0.23376,-82.985
6149.1,0.29656,-81.058
6149.2,0.35462,-79.019
6149.3,0.4252,-76.875
6149.4,0.50461,-74.634
6149.5,0.58037,-72.305
6149.6,0.65871,-69.897
6149.7,0.7488,-67.419
6149.8,0.84377,-64.881
6149.9,0.93646,-62.292
6150,1.0328,-59.662
6150.1,1.1333,-57
6150.2,1.2358,-54.317
6150.3,1.3404,-51.622
6150.4,1.4549,-48.924
6150.5,1.5603,-46.235
6150.6,1.6652,-43.563
6150.7,1.7664,-40.918
6150.8,1.8661,-38.308
6150.9,1.9577,-35.744
6151,2.0522,-33.234
6151.1,2.1493,-30.786
6151.2,2.2383,-28.409
6151.3,2.3236,-26.11
6151.4,2.4079,-23.896
6151.5,2.498,-21.775
6151.6,2.5725,-19.754
6151.7,2.6391,-17.838
6151.8,2.6941,-16.032
6151.9,2.7423,-14.342
6152,2.785,-12.773
6152.1,2.8269,-11.328
6152.2,2.8677,-10.01
6152.3,2.9026,-8.8234
6152.4,2.9252,-7.769
6152.5,2.9233,-6.8488
6152.6,2.9303,-6.0639
6152.7,2.9376,-5.4147
6152.8,2.9393,-4.901
6152.9,2.9251,-4.522
6153,2.9221,-4.2764
6153.1,2.8918,-4.1622
6153.2,2.8654,-4.1771
6153.3,2.8346,-4.3178
6153.4,2.8086,-4.5809
6153.5,2.7662,-4.9622
6153.6,2.724,-5.4572
6153.7,2.6846,-6.0609
6153.8,2.6482,-6.7676
6153.9,2.6014,-7.5715
6154,2.5456,-8.4664
6154.1,2.4904,-9.4454
6154.2,2.4202,-10.502
6154.3,2.3467,-11.628
6154.4,2.2999,-12.816
6154.5,2.2575,-14.059
6154.6,2.2107,-15.349
6154.7,2.1638,-16.677
6154.8,2.1156,-18.035
6154.9,2.0693,-19.415
6155,2.0093,-20.809
6155.1,1.9517,-22.207
6155.2,1.893,-23.602
6155.3,1.8429,-24.985
6155.4,1.7889,-26.349
6155.5,1.7418,-27.684
6155.6,1.6936,-28.984
6155.7,1.6464,-30.239
6155.8,1.6032,-31.444
6155.9,1.5651,-32.59
6156,1.5241,-33.671
6156.1,1.4872,-34.68
6156.2,1.4601,-35.611
6156.3,1.4394,-36.458
6156.4,1.4211,-37.215
6156.5,1.4092,-37.877
6156.6,1.3842,-38.44
6156.7,1.3804,-38.899
6156.8,1.3711,-39.251
6156.9,1.347,-39.492
6157,1.3478,-39.62
6157.1,1.3397,-39.632
6157.2,1.3525,-39.527
6157.3,1.3539,-39.303
6157.4,1.3617,-38.959
6157.5,1.37,-38.495
6157.6,1.3973,-37.911
6157.7,1.4261,-37.208
6157.8,1.4462,-36.387
6157.9,1.4752,-35.449
6158,1.4999,-34.397
6158.1,1.5497,-33.233
6158.2,1.5935,-31.961
6158.3,1.6386,-30.582
6158.4,1.6878,-29.102
6158.5,1.7392,-27.524
6158.6,1.7741,-25.853
6158.7,1.8167,-24.093
6158.8,1.8617,-22.249
6158.9,1.9268,-20.327
6159,1.9774,-18.333
6159.1,2.0312,-16.271
6159.2,2.0915,-14.148
6159.3,2.1471,-11.97
6159.4,2.2084,-9.7438
6159.5,2.2503,-7.4748
6159.6,2.3082,-5.1696
6159.7,2.3725,-2.8346
6159.8,2.4311,-0.4763
6159.9,2.4694,1.899
6160,2.4906,4.285
6160.1,2.5206,6.6754
6160.2,2.5544,9.0641
6160.3,2.5885,11.445
6160.4,2.6375,13.813
6160.5,2.6643,16.161
6160.6,2.6876,18.485
6160.7,2.7093,20.779
6160.8,2.7187,23.038
6160.9,2.7027,25.258
6161,2.7182,27.434
6161.1,2.7011,29.562
6161.2,2.6728,31.638
6161.3,2.66,33.658
6161.4,2.6316,35.621
6161.5,2.6168,37.522
6161.6,2.5884,39.359
6161.7,2.5752,41.13
6161.8,2.5523,42.834
6161.9,2.5212,44.468
6162,2.471,46.032
6162.1,2.4073,47.526
6162.2,2.3197,48.947
6162.3,2.2654,50.298
6162.4,2.2117,51.577
6162.5,2.1646,52.785
6162.6,2.1309,53.923
6162.7,2.0721,54.993
6162.8,1.9973,55.995
6162.9,1.915,56.931
6163,1.8359,57.803
6163.1,1.7703,58.614
6163.2,1.7298,59.364
6163.3,1.6914,60.058
6163.4,1.6447,60.697
6163.5,1.5898,61.284
6163.6,1.5196,61.822
6163.7,1.4737,62.313
6163.8,1.4267,62.762
6163.9,1.3643,63.17
6164,1.318,63.541
6164.1,1.2599,63.877
6164.2,1.2075,64.183
6164.3,1.1742,64.46
6164.4,1.1462,64.711
6164.5,1.1197,64.94
6164.6,1.0802,65.148
6164.7,1.0337,65.339
6164.8,0.98042,65.514
6164.9,0.92578,65.677
6165,0.89144,65.828
6165.1,0.85817,65.97
6165.2,0.83192,66.104
6165.3,0.81376,66.232
6165.4,0.79117,66.354
6165.5,0.75699,66.473
6165.6,0.72433,66.587
6165.7,0.68389,66.698
6165.8,0.64696,66.806
6165.9,0.61064,66.911
6166,0.59889,67.012
6166.1,0.57814,67.109
6166.2,0.55418,67.201
6166.3,0.53662,67.287
6166.4,0.50473,67.365
6166.5,0.47787,67.434
6166.6,0.47329,67.492
6166.7,0.46154,67.538
6166.8,0.44506,67.568
6166.9,0.42812,67.581
6167,0.40249,67.575
6167.1,0.39196,67.545
6167.2,0.37579,67.491
6167.3,0.36069,67.408
6167.4,0.33551,67.294
6167.5,0.32179,67.146
6167.6,0.3131,66.961
6167.7,0.30456,66.736
6167.8,0.29221,66.467
6167.9,0.28825,66.152
6168,0.28353,65.788
6168.1,0.25379,65.371
6168.2,0.24237,64.899
6168.3,0.23079,64.369
6168.4,0.21815,63.778
6168.5,0.21863,63.125
6168.6,0.21286,62.406
6168.7,0.21044,61.621
6168.8,0.19476,60.766
6168.9,0.17968,59.841
6169,0.18048,58.844
6169.1,0.17503,57.774
6169.2,0.16835,56.63
6169.3,0.17099,55.413
6169.4,0.16982,54.121
6169.5,0.16391,52.755
6169.6,0.17236,51.315
6169.7,0.15303,49.803
6169.8,0.13707,48.22
6169.9,0.13484,46.566
6170,0.13856,44.845
6170.1,0.1461,43.058
6170.2,0.14937,41.207
6170.3,0.14776,39.297
6170.4,0.13608,37.33
6170.5,0.1302,35.309
6170.6,0.13837,33.239
6170.7,0.12471,31.124
6170.8,0.13745,28.968
6170.9,0.13722,26.777
6171,0.13181,24.554
6171.1,0.12975,22.306
6171.2,0.12739,20.038
6171.3,0.12946,17.756
